FECHA (YYMMDD);HORA (HHMM);;
120816;0100;1,7561;
120816;0200;1,42835;
120816;0300;1,25522;
120816;0400;1,96553;
120816;0500;0,291418;
120816;0600;1,05881;
120816;0700;0,703786;
120816;0800;0,233036;
120816;0900;1,19099;
120816;1000;0,447821;
120816;1100;0,431464;
120816;1200;0,864486;
120816;1300;0,814312;
120816;1400;0,306369;
120816;1500;0,445216;
120816;1600;0,17812;
120816;1700;0,885867;
120816;1800;1,73224;
120816;1900;1,4298;
120816;2000;1,47591;
120816;2100;1,35406;
120816;2200;1,04666;
120816;2300;1,04109;
120817;0000;0,287464;
120817;0100;1,506;
120817;0200;1,41723;
120817;0300;0,646475;
120817;0400;0,292674;
120817;0500;0,391259;
120817;0600;0,430277;
120817;0700;0,464382;
120817;0800;0,431407;
120817;0900;0,225269;
120817;1000;0,898837;
120817;1100;0,581131;
120817;1200;0,539667;
120817;1300;0,947628;
120817;1400;1,65193;
120817;1500;1,34374;
120817;1600;0,882895;
120817;1700;0,81475;
120817;1800;1,59696;
120817;1900;1,50227;
120817;2000;1,22685;
120817;2100;0,347147;
120817;2200;0,185755;
120817;2300;1,01583;
120818;0000;0,782195;
120818;0100;0,820826;
120818;0200;0,865045;
120818;0300;0,379968;
120818;0400;0,336038;
120818;0500;0,397459;
120818;0600;0,450738;
120818;0700;0,20206;
120818;0800;0,0743884;
120818;0900;0,871803;
120818;1000;2,1862;
120818;1100;2,14303;
120818;1200;1,52468;
120818;1300;0,200029;
120818;1400;0,480465;
120818;1500;0,485949;
120818;1600;2,07778;
120818;1700;2,00554;
120818;1800;2,04043;
120818;1900;1,38421;
120818;2000;1,11694;
120818;2100;0,600358;
120818;2200;0,553376;
120818;2300;0,583384;
120819;0000;0,291514;
120819;0100;0,863595;
120819;0200;0,529642;
120819;0300;0,668256;
120819;0400;0,643592;
120819;0500;0,554431;
120819;0600;0,264075;
120819;0700;0,981474;
120819;0800;1,81973;
120819;0900;2,08916;
120819;1000;1,69665;
120819;1100;1,58392;
120819;1200;1,00815;
120819;1300;0,526254;
120819;1400;1,13311;
120819;1500;0,494592;
120819;1600;1,07771;
120819;1700;0,0904976;
120819;1800;0,475656;
120819;1900;0,871169;
120819;2000;1,00985;
120819;2100;1,03086;
120819;2200;0,207136;
120819;2300;0,228983;
120820;0000;0,167934;
120820;0100;0,570189;
120820;0200;0,207012;
120820;0300;0,423851;
120820;0400;0,636231;
120820;0500;0,122289;
120820;0600;0,23175;
120820;0700;0,429718;
120820;0800;0,860521;
120820;0900;1,12244;
120820;1000;1,61909;
120820;1100;1,61599;
120820;1200;0,359656;
120820;1300;0,690364;
120820;1400;0,85428;
120820;1500;1,39839;
120820;1600;1,65724;
120820;1700;2,64545;
120820;1800;1,81514;
120820;1900;0,994205;
120820;2000;0,386719;
120820;2100;0,173427;
120820;2200;0,30981;
120820;2300;0,78013;
120821;0000;0,330927;
120821;0100;0,221549;
120821;0200;0,246853;
120821;0300;0,0571296;
120821;0400;0,601329;
120821;0500;0,298659;
120821;0600;0,32151;
120821;0700;0,31386;
120821;0800;1,12781;
120821;0900;2,24734;
120821;1000;1,64118;
120821;1100;1,35464;
120821;1200;0,719949;
120821;1300;0,458224;
120821;1400;0,534809;
120821;1500;0,446523;
120821;1600;1,29219;
120821;1700;1,49115;
120821;1800;0,993948;
120821;1900;2,20973;
120821;2000;2,58441;
120821;2100;2,36639;
120821;2200;1,71632;
120821;2300;1,1753;
120822;0000;0,526032;
120822;0100;0,471996;
120822;0200;0,984982;
120822;0300;0,258059;
120822;0400;0,217339;
120822;0500;0,910522;
120822;0600;0,791734;
120822;0700;0,617621;
120822;0800;1,33545;
120822;0900;1,28877;
120822;1000;2,6608;
120822;1100;3,44002;
120822;1200;3,88654;
120822;1300;3,44575;
120822;1400;2,63704;
120822;1500;3,02971;
120822;1600;2,49027;
120822;1700;1,98774;
120822;1800;1,32679;
120822;1900;0,463304;
120822;2000;0,734138;
120822;2100;0,848865;
120822;2200;0,486304;
120822;2300;1,05854;
120823;0000;1,4955;
120823;0100;1,89397;
120823;0200;1,81884;
120823;0300;2,13659;
120823;0400;1,56623;
120823;0500;1,52227;
120823;0600;1,20939;
120823;0700;0,285946;
120823;0800;0,41157;
120823;0900;0,56336;
120823;1000;0,730847;
120823;1100;1,01183;
120823;1200;0,547806;
120823;1300;1,16287;
120823;1400;1,5802;
120823;1500;1,58737;
120823;1600;0,845591;
120823;1700;1,1664;
120823;1800;1,13399;
120823;1900;1,59588;
120823;2000;0,713253;
120823;2100;0,698744;
120823;2200;0,412489;
120823;2300;0,149928;
120824;0000;0,250456;
120824;0100;0,327812;
120824;0200;0,219611;
120824;0300;0,278575;
120824;0400;0,267003;
120824;0500;0,106965;
120824;0600;0,355551;
120824;0700;0,266855;
120824;0800;0,292168;
120824;0900;0,498045;
120824;1000;0,673457;
120824;1100;0,37491;
120824;1200;0,637103;
120824;1300;1,01736;
120824;1400;0,917828;
120824;1500;2,05512;
120824;1600;2,8735;
120824;1700;2,0936;
120824;1800;1,08166;
120824;1900;1,46428;
120824;2000;1,78782;
120824;2100;0,574911;
120824;2200;0,401374;
120824;2300;0,373237;
120825;0000;0,570492;
120825;0100;0,43309;
120825;0200;0,083619;
120825;0300;0,545711;
120825;0400;0,117523;
120825;0500;0,289743;
120825;0600;0,543289;
120825;0700;0,376975;
120825;0800;0,571616;
120825;0900;2,21652;
120825;1000;0,935966;
120825;1100;0,895855;
120825;1200;1,08736;
120825;1300;1,08258;
120825;1400;1,8726;
120825;1500;2,57698;
120825;1600;2,7043;
120825;1700;2,35867;
120825;1800;2,9414;
120825;1900;1,2526;
120825;2000;1,04889;
120825;2100;0,900126;
120825;2200;0,575747;
120825;2300;0,347803;
120826;0000;0,28986;
120826;0100;0,335541;
120826;0200;0,414538;
120826;0300;0,221829;
120826;0400;0,0988898;
120826;0500;0,646299;
120826;0600;0,369268;
120826;0700;0,704085;
120826;0800;0,95762;
120826;0900;0,737833;
120826;1000;0,549415;
120826;1100;0,843122;
120826;1200;0,715545;
120826;1300;0,572821;
120826;1400;1,31694;
120826;1500;2,26574;
120826;1600;2,73075;
120826;1700;2,73525;
120826;1800;1,94922;
120826;1900;0,857906;
120826;2000;0,481661;
120826;2100;0,577905;
120826;2200;0,228801;
120826;2300;0,960676;
120827;0000;0,249778;
120827;0100;0,389402;
120827;0200;0,347536;
120827;0300;0,348201;
120827;0400;0,264699;
120827;0500;0,811463;
120827;0600;1,14321;
120827;0700;0,331136;
120827;0800;0,606071;
120827;0900;1,15241;
120827;1000;0,437226;
120827;1100;1,04448;
120827;1200;0,980472;
120827;1300;1,27838;
120827;1400;1,23663;
120827;1500;2,32743;
120827;1600;2,4642;
120827;1700;2,34422;
120827;1800;0,965456;
120827;1900;0,337524;
120827;2000;0,384297;
120827;2100;0,612023;
120827;2200;0,150159;
120827;2300;0,529228;
120828;0000;0,422894;
120828;0100;0,163768;
120828;0200;0,326689;
120828;0300;0,23097;
120828;0400;0,405927;
120828;0500;0,275641;
120828;0600;0,336966;
120828;0700;0,878153;
120828;0800;0,574829;
120828;0900;0,509358;
120828;1000;0,656588;
120828;1100;1,07674;
120828;1200;0,771508;
120828;1300;0,947554;
120828;1400;2,1432;
120828;1500;3,36491;
120828;1600;2,59759;
120828;1700;1,17712;
120828;1800;0,50592;
120828;1900;0,563869;
120828;2000;1,05021;
120828;2100;1,88369;
120828;2200;0,884353;
120828;2300;0,906711;
120829;0000;0,631907;
120829;0100;0,441698;
120829;0200;0,26506;
120829;0300;0,772769;
120829;0400;1,00914;
120829;0500;0,137134;
120829;0600;0,546027;
120829;0700;0,410632;
120829;0800;0,290702;
120829;0900;0,467724;
120829;1000;0,501509;
120829;1100;0,630906;
120829;1200;1,05681;
120829;1300;2,90403;
120829;1400;3,59309;
120829;1500;3,71604;
120829;1600;3,89626;
120829;1700;2,73451;
120829;1800;2,49794;
120829;1900;2,02226;
120829;2000;1,11932;
120829;2100;0,384097;
120829;2200;0,872615;
120829;2300;0,518886;
120830;0000;0,427995;
120830;0100;0,336337;
120830;0200;0,274944;
120830;0300;0,548075;
120830;0400;0,210463;
120830;0500;0,0688071;
120830;0600;0,135785;
120830;0700;0,31056;
120830;0800;0,657356;
120830;0900;0,675111;
120830;1000;1,34547;
120830;1100;0,5361;
120830;1200;1,03484;
120830;1300;2,58691;
120830;1400;2,89459;
120830;1500;2,81132;
120830;1600;2,99656;
120830;1700;2,01931;
120830;1800;1,77158;
120830;1900;1,52602;
120830;2000;0,779394;
120830;2100;1,2646;
120830;2200;0,567623;
120830;2300;0,634904;
120831;0000;0,340115;
120831;0100;0,216602;
120831;0200;0,37169;
120831;0300;0,430084;
120831;0400;0,61015;
120831;0500;0,417635;
120831;0600;0,329235;
120831;0700;0,432751;
120831;0800;0,159995;
120831;0900;1,26235;
120831;1000;1,4697;
120831;1100;2,12941;
120831;1200;2,34763;
120831;1300;1,22168;
120831;1400;2,78755;
120831;1500;2,99836;
120831;1600;3,03247;
120831;1700;1,80658;
120831;1800;1,13201;
120831;1900;1,30984;
120831;2000;0,821552;
120831;2100;1,18884;
120831;2200;0,891765;
120831;2300;0,433463;
120901;0000;1,25065;
120901;0100;0,395691;
120901;0200;0,845032;
120901;0300;0,907557;
120901;0400;0,341045;
120901;0500;0,652003;
120901;0600;0,277496;
120901;0700;0,217129;
120901;0800;0,781931;
120901;0900;0,752743;
120901;1000;1,37344;
120901;1100;1,09111;
120901;1200;0,634161;
120901;1300;0,923262;
120901;1400;2,20521;
120901;1500;2,83805;
120901;1600;2,83641;
120901;1700;2,66621;
120901;1800;3,23834;
120901;1900;1,69849;
120901;2000;1,63894;
120901;2100;1,14656;
120901;2200;1,10302;
120901;2300;0,637233;
120902;0000;0,895139;
120902;0100;0,559646;
120902;0200;0,24137;
120902;0300;0,0980829;
120902;0400;0,397603;
120902;0500;0,223056;
120902;0600;0,216947;
120902;0700;0,0874413;
120902;0800;0,255303;
120902;0900;0,188143;
120902;1000;1,903;
120902;1100;3,42304;
120902;1200;4,03834;
120902;1300;4,31354;
120902;1400;3,9318;
120902;1500;4,18121;
120902;1600;3,95459;
120902;1700;3,58969;
120902;1800;2,60818;
120902;1900;2,49324;
120902;2000;1,66396;
120902;2100;1,20951;
120902;2200;1,50102;
120902;2300;1,63709;
120903;0000;0,455814;
120903;0100;0,156148;
120903;0200;0,4407;
120903;0300;0,286986;
120903;0400;0,121429;
120903;0500;0,125277;
120903;0600;0,423167;
120903;0700;0,107063;
120903;0800;1,11739;
120903;0900;2,41202;
120903;1000;2,88714;
120903;1100;4,12691;
120903;1200;3,84177;
120903;1300;3,26136;
120903;1400;2,97102;
120903;1500;3,66193;
120903;1600;3,81285;
120903;1700;3,33142;
120903;1800;2,8655;
120903;1900;3,01593;
120903;2000;2,2752;
120903;2100;2,43292;
120903;2200;1,97644;
120903;2300;1,81706;
120904;0000;1,4337;
120904;0100;1,20685;
120904;0200;0,895651;
120904;0300;0,534725;
120904;0400;0,60881;
120904;0500;0,455234;
120904;0600;1,23563;
120904;0700;1,13988;
120904;0800;1,7529;
120904;0900;2,32267;
120904;1000;2,0711;
120904;1100;1,2929;
120904;1200;1,47494;
120904;1300;1,01291;
120904;1400;1,23426;
120904;1500;0,466263;
120904;1600;1,00775;
120904;1700;1,34351;
120904;1800;1,05921;
120904;1900;0,26693;
120904;2000;1,16014;
120904;2100;1,37441;
120904;2200;1,33018;
120904;2300;0,651834;
120905;0000;0,151125;
120905;0100;0,963295;
120905;0200;0,825817;
120905;0300;0,191114;
120905;0400;0,29731;
120905;0500;0,268666;
120905;0600;0,277632;
120905;0700;0,699511;
120905;0800;1,88676;
120905;0900;1,35822;
120905;1000;0,498412;
120905;1100;0,752193;
120905;1200;1,61313;
120905;1300;3,17053;
120905;1400;2,83985;
120905;1500;3,51228;
120905;1600;3,76453;
120905;1700;4,0533;
120905;1800;2,4808;
120905;1900;2,82295;
120905;2000;3,07916;
120905;2100;2,69842;
120905;2200;2,74046;
120905;2300;2,14228;
120906;0000;2,49895;
120906;0100;2,55044;
120906;0200;1,77792;
120906;0300;1,83109;
120906;0400;1,91385;
120906;0500;1,41805;
120906;0600;0,560637;
120906;0700;0,35687;
120906;0800;1,24978;
120906;0900;1,16545;
120906;1000;1,56866;
120906;1100;1,5759;
120906;1200;0,648758;
120906;1300;0,911543;
120906;1400;1,29218;
120906;1500;1,87718;
120906;1600;2,95233;
120906;1700;2,16464;
120906;1800;0,303332;
120906;1900;0,671507;
120906;2000;0,897681;
120906;2100;0,504894;
120906;2200;0,591713;
120906;2300;0,480521;
120907;0000;0,47159;
120907;0100;0,809324;
120907;0200;0,361339;
120907;0300;0,442147;
120907;0400;0,721971;
120907;0500;0,402505;
120907;0600;0,190161;
120907;0700;0,75969;
120907;0800;1,34906;
120907;0900;0,730044;
120907;1000;2,29494;
120907;1100;3,15043;
120907;1200;3,56471;
120907;1300;3,93742;
120907;1400;3,89085;
120907;1500;3,43289;
120907;1600;3,61661;
120907;1700;3,68745;
120907;1800;1,53871;
120907;1900;2,17974;
120907;2000;2,36556;
120907;2100;2,27608;
120907;2200;2,18167;
120907;2300;2,02415;
120908;0000;1,58826;
120908;0100;1,51399;
120908;0200;0,873273;
120908;0300;0,298723;
120908;0400;0,560093;
120908;0500;0,343682;
120908;0600;1,26256;
120908;0700;1,40933;
120908;0800;1,45325;
120908;0900;0,31813;
120908;1000;0,0833077;
120908;1100;1,07113;
120908;1200;0,959685;
120908;1300;0,296255;
120908;1400;0,675177;
120908;1500;1,04389;
120908;1600;1,09938;
120908;1700;0,977473;
120908;1800;0,939345;
120908;1900;0,392043;
120908;2000;0,912025;
120908;2100;1,0032;
120908;2200;1,1509;
120908;2300;0,62772;
120909;0000;0,220657;
120909;0100;0,0696875;
120909;0200;0,598234;
120909;0300;0,456677;
120909;0400;0,539354;
120909;0500;1,17024;
120909;0600;0,253777;
120909;0700;0,516438;
120909;0800;0,387224;
120909;0900;0,835818;
120909;1000;1,28338;
120909;1100;1,92743;
120909;1200;2,42909;
120909;1300;2,73955;
120909;1400;3,17294;
120909;1500;3,64061;
120909;1600;3,60326;
120909;1700;3,13889;
120909;1800;1,9188;
120909;1900;1,42192;
120909;2000;0,966877;
120909;2100;0,744633;
120909;2200;0,541538;
120909;2300;0,586287;
120910;0000;0,611679;
120910;0100;0,481727;
120910;0200;0,352927;
120910;0300;0,569758;
120910;0400;0,586991;
120910;0500;0,164616;
120910;0600;0,736052;
120910;0700;0,523361;
120910;0800;0,707707;
120910;0900;0,760716;
120910;1000;0,594944;
120910;1100;1,00217;
120910;1200;1,84844;
120910;1300;2,13464;
120910;1400;2,73818;
120910;1500;3,68444;
120910;1600;3,81007;
120910;1700;3,22125;
120910;1800;2,29772;
120910;1900;2,09003;
120910;2000;1,67062;
120910;2100;1,32019;
120910;2200;1,11149;
120910;2300;0,220068;
120911;0000;0,0879291;
120911;0100;0,208557;
120911;0200;0,168288;
120911;0300;0,323856;
120911;0400;0,40195;
120911;0500;0,396708;
120911;0600;0,735336;
120911;0700;0,608149;
120911;0800;0,753905;
120911;0900;1,39614;
120911;1000;2,49862;
120911;1100;3,08355;
120911;1200;3,65943;
120911;1300;3,85144;
120911;1400;4,41321;
120911;1500;4,10693;
120911;1600;3,96599;
120911;1700;3,72834;
120911;1800;2,85565;
120911;1900;2,46321;
120911;2000;1,18175;
120911;2100;1,10794;
120911;2200;0,111352;
120911;2300;0,149516;
120912;0000;0;
120912;0100;;
120912;0200;;
120912;0300;;
120912;0400;;
120912;0500;;
120912;0600;;
120912;0700;;
120912;0800;;
120912;0900;;
120912;1000;;
120912;1100;;
120912;1200;1,68259;
120912;1300;3,71234;
120912;1400;3,40837;
120912;1500;2,74466;
120912;1600;2,44987;
120912;1700;2,67795;
120912;1800;1,83994;
120912;1900;1,55403;
120912;2000;1,52918;
120912;2100;1,12038;
120912;2200;0,87295;
120912;2300;0,879276;
120913;0000;0,233029;
120913;0100;0,262797;
120913;0200;0,0854654;
120913;0300;0,194002;
120913;0400;0,278545;
120913;0500;0,337828;
120913;0600;0,966312;
120913;0700;0,618038;
120913;0800;1,68266;
120913;0900;0,721245;
120913;1000;1,21564;
120913;1100;2,32852;
120913;1200;3,42426;
120913;1300;3,86614;
120913;1400;3,87817;
120913;1500;3,86321;
120913;1600;3,50312;
120913;1700;2,82346;
120913;1800;2,50774;
120913;1900;2,51602;
120913;2000;1,43704;
120913;2100;0,976493;
120913;2200;1,28277;
120913;2300;0,520786;
120914;0000;0,466239;
120914;0100;0,641212;
120914;0200;0,898873;
120914;0300;1,59935;
120914;0400;1,47675;
120914;0500;1,3837;
120914;0600;1,582;
120914;0700;1,34854;
120914;0800;0,97819;
120914;0900;0,865997;
120914;1000;0,722677;
120914;1100;1,42515;
120914;1200;2,67916;
120914;1300;4,11922;
120914;1400;3,74037;
120914;1500;3,55115;
120914;1600;2,96196;
120914;1700;2,83601;
120914;1800;3,55559;
120914;1900;3,56886;
120914;2000;2,89271;
120914;2100;2,23355;
120914;2200;2,17476;
120914;2300;1,59768;
120915;0000;0,968459;
120915;0100;0,773281;
120915;0200;1,17886;
120915;0300;0,561217;
120915;0400;1,1545;
120915;0500;1,44057;
120915;0600;1,40145;
120915;0700;0,501528;
120915;0800;1,33295;
120915;0900;0,851318;
120915;1000;0,619539;
120915;1100;0,474492;
120915;1200;0,917803;
120915;1300;1,11888;
120915;1400;2,16815;
120915;1500;2,74634;
120915;1600;2,93768;
120915;1700;3,16141;
120915;1800;2,36453;
120915;1900;1,31284;
120915;2000;1,04412;
120915;2100;1,12042;
120915;2200;0,327797;
120915;2300;0,573776;
120916;0000;0,202173;
120916;0100;0,581098;
120916;0200;0,347387;
120916;0300;0,204054;
120916;0400;0,595393;
120916;0500;0,628893;
120916;0600;0,690428;
120916;0700;0,382899;
120916;0800;0,692546;
120916;0900;0,475865;
120916;1000;0,47388;
120916;1100;0,442158;
120916;1200;2,09024;
120916;1300;3,19438;
120916;1400;3,11262;
120916;1500;3,28058;
120916;1600;3,32538;
120916;1700;2,76955;
120916;1800;3,05727;
120916;1900;2,37956;
120916;2000;2,17224;
120916;2100;0,908934;
120916;2200;0,945038;
120916;2300;1,57064;
120917;0000;2,1124;
120917;0100;1,70079;
120917;0200;0,637031;
120917;0300;0,290968;
120917;0400;0,530331;
120917;0500;0,258285;
120917;0600;1,13664;
120917;0700;0,198084;
120917;0800;0,389717;
120917;0900;0,324395;
120917;1000;1,44073;
120917;1100;0,94398;
120917;1200;1,62368;
120917;1300;2,08292;
120917;1400;2,20734;
120917;1500;2,46206;
120917;1600;2,97224;
120917;1700;2,90629;
120917;1800;2,69144;
120917;1900;1,59274;
120917;2000;1,45046;
120917;2100;1,74009;
120917;2200;1,42081;
120917;2300;1,53305;
120918;0000;1,98391;
120918;0100;1,85762;
120918;0200;1,96292;
120918;0300;2,09822;
120918;0400;1,7455;
120918;0500;1,4458;
120918;0600;1,60415;
120918;0700;1,28002;
120918;0800;1,21287;
120918;0900;1,23838;
120918;1000;0,486232;
120918;1100;0,324469;
120918;1200;0,716755;
120918;1300;1,06711;
120918;1400;1,42836;
120918;1500;2,09992;
120918;1600;1,5041;
120918;1700;1,77808;
120918;1800;2,75909;
120918;1900;1,64392;
120918;2000;0,878962;
120918;2100;0,585532;
120918;2200;0,338061;
120918;2300;0,162154;
120919;0000;0,197034;
120919;0100;0,326815;
120919;0200;0,681243;
120919;0300;0,2307;
120919;0400;0,170336;
120919;0500;0,582734;
120919;0600;0,454929;
120919;0700;0,698012;
120919;0800;0,0815661;
120919;0900;0;
120919;1000;;
120919;1100;;
120919;1200;;
120919;1300;;
120919;1400;;
120919;1500;2,6405;
120919;1600;2,40541;
120919;1700;1,74905;
120919;1800;0,114012;
120919;1900;1,3598;
120919;2000;1,98155;
120919;2100;2,88991;
120919;2200;0,476626;
120919;2300;0,753871;
120920;0000;0,988371;
120920;0100;2,53225;
120920;0200;2,08015;
120920;0300;2,23974;
120920;0400;1,23304;
120920;0500;0,57202;
120920;0600;0,949736;
120920;0700;1,57461;
120920;0800;1,17317;
120920;0900;0,233098;
120920;1000;0,872226;
120920;1100;1,94689;
120920;1200;3,18121;
120920;1300;2,94149;
120920;1400;3,26128;
120920;1500;3,36242;
120920;1600;3,33974;
120920;1700;2,922;
120920;1800;1,54405;
120920;1900;0,598649;
120920;2000;0,35607;
120920;2100;0,403248;
120920;2200;0,438981;
120920;2300;0,342625;
120921;0000;0,301026;
120921;0100;0,744423;
120921;0200;0,405449;
120921;0300;0,0535724;
120921;0400;0,400246;
120921;0500;0,379945;
120921;0600;0,162394;
120921;0700;0,47026;
120921;0800;0,260337;
120921;0900;0,474248;
120921;1000;0,612448;
120921;1100;0,739252;
120921;1200;0,212569;
120921;1300;2,18378;
120921;1400;2,93324;
120921;1500;2,79273;
120921;1600;2,90657;
120921;1700;2,77851;
120921;1800;1,40981;
120921;1900;1,63344;
120921;2000;1,14572;
120921;2100;1,09549;
120921;2200;0,828508;
120921;2300;0,273006;
120922;0000;0,252637;
120922;0100;0,299446;
120922;0200;0,198752;
120922;0300;0,444131;
120922;0400;0,446909;
120922;0500;0,120894;
120922;0600;0,481063;
120922;0700;0,813976;
120922;0800;1,00473;
120922;0900;0,67856;
120922;1000;0,694182;
120922;1100;1,0202;
120922;1200;1,40685;
120922;1300;2,52731;
120922;1400;3,11457;
120922;1500;3,51944;
120922;1600;3,80905;
120922;1700;3,2997;
120922;1800;2,80843;
120922;1900;2,40249;
120922;2000;2,26785;
120922;2100;1,99881;
120922;2200;2,04677;
120922;2300;1,64085;
120923;0000;1,70386;
120923;0100;1,62247;
120923;0200;1,01638;
120923;0300;1,14598;
120923;0400;1,3454;
120923;0500;1,23084;
120923;0600;1,81443;
120923;0700;1,80056;
120923;0800;2,41027;
120923;0900;2,81981;
120923;1000;2,98241;
120923;1100;3,35453;
120923;1200;3,96671;
120923;1300;3,96286;
120923;1400;3,55933;
120923;1500;3,09501;
120923;1600;3,11542;
120923;1700;2,63044;
120923;1800;2,23996;
120923;1900;2,14257;
120923;2000;1,6567;
120923;2100;1,86138;
120923;2200;1,68085;
120923;2300;1,31616;
120924;0000;1,40784;
120924;0100;0,92353;
